1393352379	NA;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_uniformis
1942002056	NA;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;Muribaculum_intestinale
1784745569	NA;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_thetaiotaomicron
1663574589	NA;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;NA
635265049	NA;Campylobacterota;NA;Campylobacterales;Helicobacteraceae;Helicobacter;NA
394038202	NA;NA;Clostridia;Clostridiales;Clostridiaceae;Sarcina;NA
1324018515	NA;Actinomycetota;Actinomycetes;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_longum
549653726	NA;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_crispatus
432692132	NA;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;NA;NA
722208810	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Serratia;NA
1244926325	NA;Campylobacterota;NA;Campylobacterales;Helicobacteraceae;Helicobacter;NA
835961744	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella_michiganensis
341601726	NA;Bacillota;Bacilli;NA;Staphylococcaceae;Staphylococcus;Staphylococcus_haemolyticus
2025106259	NA;Bacillota;Bacilli;Bacillales;NA;NA;NA
497312652	NA;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides_distasonis
1387331772	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;Cronobacter_sakazakii
1203770656	NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter_pittii
596339064	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;Haemophilus_influenzae
202155005	NA;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus_lactis
1929754462	NA;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium_acnes
1880421624	NA;Campylobacterota;NA;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter_pylori
715042516	NA;Actinomycetota;Actinomycetes;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;NA
10169014	NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_multivorans
789646128	NA;Bacillota;Bacilli;NA;Staphylococcaceae;Staphylococcus;Staphylococcus_pseudintermedius
2112607949	NA;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum;Mucispirillum_schaedleri
836858329	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella_aerogenes
1685938278	NA;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas_oryzae
12585494	NA;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium_diphtheriae
1814770221	NA;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus_paracasei
907982982	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Pasteurella;Pasteurella_multocida
2003548163	NA;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_fragilis
345335694	NA;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;NA
633565802	NA;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Duncaniella;Duncaniella_dubosii
1518835112	NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_cenocepacia
1388089759	NA;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_ovatus
461366108	NA;NA;NA;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum;Faecalibaculum_rodentium
1889141437	NA;Bacillota;Bacilli;Bacillales;NA;NA;NA
1058947407	NA;Campylobacterota;NA;Campylobacterales;Helicobacteraceae;Helicobacter;NA
495236953	NA;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas_maltophilia
1563378504	NA;Spirochaetota;NA;Leptospirales;Leptospiraceae;Leptospira;Leptospira_interrogans
1976605252	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter_roggenkampii
270991277	NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;NA;NA
1716534782	NA;Bacillota;Bacilli;Bacillales;NA;NA;NA
172792582	NA;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus_rhamnosus
606027466	NA;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas_euvesicatoria
753964179	NA;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus_reuteri
523401785	NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter_nosocomialis
121713720	NA;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_thermophilus
1691753867	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;Vibrio_alginolyticus
342931272	NA;Actinomycetota;Actinomycetes;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_pseudocatenulatum
311919346	NA;NA;Clostridia;Clostridiales;Clostridiaceae;NA;NA
778645900	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter_portucalensis
180849083	NA;Bacillota;Bacilli;Bacillales;NA;NA;NA
569486037	NA;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;NA
250800912	NA;Actinomycetota;Actinomycetes;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_bifidum
1982530000	NA;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;NA
175758802	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;Aeromonas_caviae
146946917	NA;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas_cissicola
1040820069	NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_ubonensis
986280379	NA;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_licheniformis
311524691	NA;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;NA;NA
172600421	NA;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_mutans
2132617310	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea;Pantoea_ananatis
1473188040	NA;Actinomycetota;Actinomycetes;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_breve
115001499	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter_kobei
632217837	NA;NA;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter_rectalis
242411550	NA;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas_campestris
429861345	NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_gladioli
1774740100	NA;NA;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA
1934292781	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella_grimontii
1202507463	NA;NA;NA;Mycoplasmatales;Mycoplasmoidaceae;Mycoplasmoides;Mycoplasmoides_pneumoniae
1021307396	NA;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium_avium
885738928	NA;Pseudomonadota;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Sinorhizobium;Sinorhizobium_meliloti
740447484	NA;NA;NA;Mycoplasmatales;Metamycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis_bovis
534064448	NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Turicimonas;Turicimonas_muris
87437029	NA;Pseudomonadota;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Agrobacterium;Agrobacterium_tumefaciens
1708602552	NA;Bacillota;Bacilli;Bacillales;NA;NA;NA
2056808305	NA;Bacillota;Bacilli;Bacillales;NA;NA;NA
624252070	NA;Actinomycetota;Actinomycetes;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_adolescentis
1153840230	NA;Bacillota;Bacilli;NA;Staphylococcaceae;Staphylococcus;Staphylococcus_hominis
253875548	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;Aeromonas_veronii
2105559692	NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;NA;NA
1762237882	NA;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_iners
1696796448	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Yersinia;Yersinia_enterocolitica
1669073151	NA;Pseudomonadota;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Agrobacterium;Agrobacterium_fabacearum
1854054981	NA;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus_acidilactici
2043132305	NA;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_psychrophilum
1125512507	NA;Bacillota;Bacilli;NA;Staphylococcaceae;Staphylococcus;Staphylococcus_argenteus
1521531753	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter_braakii
1967678732	NA;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;NA
1014926387	NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_cepacia
1962804405	NA;Bacillota;Bacilli;Bacillales;NA;NA;NA
1589478710	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Erwinia;Erwinia_amylovora
901608128	NA;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus;Oenococcus_oeni
1057342575	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Glaesserella;Glaesserella_parasuis
1994308842	NA;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc_mesenteroides
329209966	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter_cloacae
933552423	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia_albertii
75062390	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Mannheimia;Mannheimia_haemolytica
1760166799	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;Aeromonas_hydrophila
456480377	NA;Bacillota;Bacilli;Lactobacillales;Listeriaceae;Listeria;Listeria_seeligeri
640489321	NA;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides_merdae
2103387948	NA;Campylobacterota;NA;Campylobacterales;Helicobacteraceae;NA;NA
914738801	NA;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xylella;Xylella_fastidiosa
535765715	NA;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides_goldsteinii
2017596637	NA;NA;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium_beijerinckii
1173908701	NA;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_altitudinis
282625228	NA;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodophyticola;NA
354725779	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter_bugandensis
1742192049	NA;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus_fermentum
397598510	NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;Moraxella_catarrhalis
103117946	NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Stutzerimonas;Stutzerimonas_stutzeri
742793521	NA;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola_dorei
1795760728	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Morganella;Morganella_morganii
1647391138	NA;Bacillota;Bacilli;NA;Staphylococcaceae;Mammaliicoccus;NA
531385796	NA;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_helveticus
1172120284	NA;Bacillota;Bacilli;NA;Staphylococcaceae;Staphylococcus;Staphylococcus_saprophyticus
654873565	NA;Bacillota;Bacilli;Lactobacillales;Listeriaceae;Listeria;NA
1675235210	NA;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_dysgalactiae
813002892	NA;NA;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA
1931381060	NA;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_safensis
1862473075	NA;Campylobacterota;NA;Campylobacterales;Arcobacteraceae;Aliarcobacter;Aliarcobacter_butzleri
115921200	NA;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;NA
174277970	NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;Ralstonia_solanacearum
4666948	NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;NA;NA
1220774157	NA;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus_cremoris
2104820520	NA;Spirochaetota;Spirochaetia;Borreliales;Borreliaceae;Borreliella;Borreliella_garinii
466251823	NA;Pseudomonadota;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium_ruizarguesonis
1935438385	NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Parasutterella;Parasutterella_muris
274020496	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;Vibrio_crassostreae
580178401	NA;Chlamydiota;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;Chlamydia_trachomatis
490820315	NA;NA;Clostridia;NA;Ruminococcaceae;Anaerotruncus;NA
1217615092	NA;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Granulimonas;Granulimonas_faecalis
806302706	NA;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;NA
1905135026	NA;Actinomycetota;Actinomycetes;Actinomycetales;Micrococcaceae;Micrococcus;Micrococcus_luteus
1280615435	NA;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium_pseudotuberculosis
49698830	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;Vibrio_anguillarum
761160728	NA;NA;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA
458316893	NA;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_hominis
1416980103	NA;NA;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter;Fusicatenibacter_saccharivorans
1766842699	NA;Spirochaetota;Spirochaetia;Borreliales;Borreliaceae;Borreliella;Borreliella_burgdorferi
651845377	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;NA
235830175	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Aggregatibacter;Aggregatibacter_actinomycetemcomitans
438870058	NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter_indicus
1617119113	NA;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;NA;NA
500613887	NA;Bacillota;Bacilli;Lactobacillales;Listeriaceae;Listeria;Listeria_innocua
775739776	NA;Spirochaetota;NA;Leptospirales;Leptospiraceae;Leptospira;Leptospira_borgpetersenii
1712698350	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;Vibrio_vulnificus
2013217963	NA;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Elizabethkingia;Elizabethkingia_anophelis
900034189	NA;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;NA
946543236	NA;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus_pentosaceus
1495375667	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia_fergusonii
1499473330	NA;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_caccae
1856919194	NA;Bacillota;Bacilli;Bacillales;NA;NA;NA
1225350381	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Providencia;NA
1502405355	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Yersinia;Yersinia_ruckeri
566008200	NA;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus_brevis
1965766344	NA;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus_petauri
347613019	NA;Actinomycetota;Actinomycetes;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces_albidoflavus
1518891848	NA;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_paralicheniformis
837244538	NA;Bacillota;Bacilli;Bacillales;NA;NA;NA
793443270	NA;Pseudomonadota;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;Coxiella_burnetii
265636694	NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;NA;NA
288438048	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;NA
269500024	NA;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_stercoris
1995590501	NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Parasutterella;Parasutterella_excrementihominis
1827344292	NA;Bacillota;Bacilli;NA;Staphylococcaceae;Staphylococcus;Staphylococcus_warneri
1089741315	NA;NA;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;Anaerostipes_hadrus
1357084243	NA;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;NA
129360680	NA;NA;Clostridia;NA;Ruminococcaceae;Hominimerdicola;Hominimerdicola_aceti
1466727861	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter_ludwigii
1464366143	NA;NA;Clostridia;NA;Acutalibacteraceae;NA;NA
1012001380	NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_vietnamiensis
1752875320	NA;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_uberis
404042327	NA;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema;Treponema_pallidum
1221921232	NA;Bacillota;Bacilli;NA;Staphylococcaceae;Staphylococcus;Staphylococcus_chromogenes
1285793873	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;NA
1426920164	NA;NA;NA;Erysipelotrichales;Coprobacillaceae;Thomasclavelia;Thomasclavelia_ramosa
1811409597	NA;Actinomycetota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Eggerthella;Eggerthella_lenta
1949210362	NA;Bacillota;Bacilli;NA;Staphylococcaceae;Staphylococcus;Staphylococcus_lugdunensis
1134333371	NA;NA;Clostridia;NA;Acutalibacteraceae;Acutalibacter;Acutalibacter_muris
1836929003	NA;Spirochaetota;NA;Brachyspirales;Brachyspiraceae;Brachyspira;Brachyspira_hyodysenteriae
2031336038	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia_marmotae
977869364	NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Achromobacter;Achromobacter_xylosoxidans
1802405276	NA;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;NA;NA
274440262	NA;Actinomycetota;Actinomycetes;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;NA
324882451	NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;NA
563977117	NA;Campylobacterota;NA;Campylobacterales;Campylobacteraceae;NA;NA
772057647	NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;NA;NA
462163487	NA;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Riemerella;NA
623601430	NA;Bacillota;Bacilli;NA;Staphylococcaceae;Mammaliicoccus;Mammaliicoccus_sciuri
1832439397	NA;NA;NA;Erysipelotrichales;Coprobacillaceae;Thomasclavelia;Thomasclavelia_cocleata
1120380768	NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;NA;NA
13686224	NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Kingella;Kingella_kingae
712118894	NA;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes_finegoldii
